0.40939066	0.35294117647059	0.2865 -0.8955
0.40939066	0.35794117647059	0.6246 -0.7727
0.40939066	0.36294117647059	0.7954 0.0011
0.40939066	0.36794117647059	-0.0621 -0.1742
0.40939066	0.37294117647059	0.0968 -0.5459
0.40939066	0.37794117647059	0.3219 -0.6227
0.40939066	0.38294117647059	0.5239 -0.5931
0.40939066	0.38794117647059	0.7021 -0.4965
0.40939066	0.39294117647059	0.8472 -0.3434
0.40939066	0.39794117647059	0.9438 -0.1435
0.40939066	0.40294117647059	0.9758 0.0909
0.40939066	0.40794117647059	0.9115 0.3771
0.40939066	0.41294117647059	0.9256 0.2083
0.40939066	0.41794117647059	0.8009 0.5540
0.40939066	0.42294117647059	0.6543 0.7053
0.40939066	0.42794117647059	0.5005 0.8055
0.40939066	0.43294117647059	0.3437 0.8712
0.40939066	0.43794117647059	0.1846 0.9104
0.40939066	0.44294117647059	0.0196 0.9264
0.40939066	0.44794117647059	-0.1631 0.9140
0.40939066	0.45294117647059	-0.4141 0.8151
0.40939066	0.45794117647059	-0.3727 0.9269
0.40939066	0.46294117647059	-0.7806 0.5872
0.40939066	0.46794117647059	-0.4088 -0.1749
0.40939066	0.47294117647059	0.0359 0.4878
0.40939066	0.47794117647059	-0.2801 0.7021
0.40939066	0.48294117647059	-0.5241 0.6813
0.40939066	0.48794117647059	-0.7076 0.5858
0.40939066	0.49294117647059	-0.8459 0.4490
0.40939066	0.49794117647059	-0.9409 0.2845
0.40939066	0.50294117647059	-0.9911 0.1046
0.40939066	0.50794117647059	-0.9968 -0.0780
0.40939066	0.51294117647059	-0.9618 -0.2511
0.40939066	0.51794117647059	-0.8933 -0.4057
0.40939066	0.52294117647059	-0.7932 -0.5422
0.40939066	0.52794117647059	-0.6965 -0.6385
0.40939066	0.53294117647059	-0.5810 -0.7196
0.40939066	0.53794117647059	-0.4628 -0.7799
0.40939066	0.54294117647059	-0.3429 -0.8246
0.40939066	0.54794117647059	-0.1943 -0.8794
0.40939066	0.55294117647059	-0.1407 -0.8433
0.40939066	0.55794117647059	-0.0210 -0.8565
0.40939066	0.56294117647059	0.0933 -0.8538
0.40939066	0.56794117647059	0.2134 -0.8405
0.40939066	0.57294117647059	0.3204 -0.8058
0.40939066	0.57794117647059	0.4284 -0.7848
0.40939066	0.58294117647059	0.5557 -0.7204
0.40939066	0.58794117647059	0.6810 -0.6356
0.40939066	0.59294117647059	0.8042 -0.5171
0.40939066	0.59794117647059	0.9198 -0.3439
