0.35294117647059	0.3805 0.0832
0.35794117647059	-0.1568 -0.4438
0.36294117647059	-0.0269 -0.6180
0.36794117647059	0.1016 -0.6716
0.37294117647059	0.2252 -0.6844
0.37794117647059	0.3499 -0.6720
0.38294117647059	0.4783 -0.6352
0.38794117647059	0.6093 -0.5699
0.39294117647059	0.7374 -0.4698
0.39794117647059	0.8514 -0.3295
0.40294117647059	0.9352 -0.1486
0.40794117647059	0.9709 0.0653
0.41294117647059	0.9434 0.2975
0.41794117647059	0.8402 0.5348
0.42294117647059	0.5644 0.8057
0.42794117647059	0.7162 0.6029
0.43294117647059	0.4306 0.8810
0.43794117647059	0.1310 0.9860
0.44294117647059	-0.2552 0.9633
0.44794117647059	-0.6559 0.6083
0.45294117647059	-0.5120 0.0060
0.45794117647059	-0.0609 -0.0420
0.46294117647059	0.1009 0.1598
0.46794117647059	0.0920 0.3260
0.47294117647059	0.0160 0.4337
0.47794117647059	0.0363 0.6903
0.48294117647059	-0.2048 0.5729
0.48794117647059	-0.3527 0.5734
0.49294117647059	-0.5139 0.5322
0.49794117647059	-0.6767 0.4200
0.50294117647059	-0.8288 0.4372
0.50794117647059	-0.9413 0.1362
0.51294117647059	-0.9751 -0.1208
0.51794117647059	-0.9251 -0.3748
0.52294117647059	-0.8002 -0.5979
0.52794117647059	-0.6202 -0.7734
0.53294117647059	-0.3952 -0.8996
0.53794117647059	-0.1447 -0.9731
0.54294117647059	0.1912 -0.9742
0.54794117647059	0.6458 -0.7622
0.55294117647059	0.9435 0.3298
0.55794117647059	-0.0793 -0.0114
0.56294117647059	-0.2091 -0.2384
0.56794117647059	-0.1514 -0.4587
0.57294117647059	-0.0109 -0.5981
0.57794117647059	0.1821 -0.6797
0.58294117647059	0.4777 -0.6880
0.58794117647059	0.9609 0.0341
0.59294117647059	0.1578 -0.2945
0.59794117647059	0.5318 -0.5982
0.2	0
0.29630650217854	0.046930339512069
0.38042260651806	0.12360679774998
0.44550326209418	0.22699524986977
0.40450849718747	0.29389262614624
0.42426406871193	0.42426406871193
0.42426406871193	0.42426406871193
0.29389262614624	0.40450849718747
0.22699524986977	0.44550326209418
0.12360679774998	0.38042260651806
0.046930339512069	0.29630650217854
0	0.2
-0	0.2
-0.046930339512069	0.29630650217854
-0.12360679774998	0.38042260651806
-0.22699524986977	0.44550326209418
-0.29389262614624	0.40450849718747
-0.42426406871193	0.42426406871193
-0.42426406871193	0.42426406871193
-0.40450849718747	0.29389262614624
-0.44550326209418	0.22699524986977
-0.38042260651806	0.12360679774998
-0.29630650217854	0.046930339512069
-0.2	0
-0.2	-0
-0.29630650217854	-0.046930339512069
-0.38042260651806	-0.12360679774998
-0.44550326209418	-0.22699524986977
-0.40450849718747	-0.29389262614624
-0.42426406871193	-0.42426406871193
-0.42426406871193	-0.42426406871193
-0.29389262614624	-0.40450849718747
-0.22699524986977	-0.44550326209418
-0.12360679774998	-0.38042260651806
-0.046930339512069	-0.29630650217854
-0	-0.2
0	-0.2
0.046930339512069	-0.29630650217854
0.12360679774998	-0.38042260651806
0.22699524986977	-0.44550326209418
0.29389262614624	-0.40450849718747
0.42426406871193	-0.42426406871193
0.42426406871193	-0.42426406871193
0.40450849718747	-0.29389262614624
0.44550326209418	-0.22699524986977
0.38042260651806	-0.12360679774998
0.29630650217854	-0.046930339512069
0.2	-0
