0.083333333333333	0.35294117647059	0.6653 0.7463
0.083333333333333	0.35794117647059	0.6218 0.7828
0.083333333333333	0.36294117647059	0.5764 0.8168
0.083333333333333	0.36794117647059	0.5291 0.8482
0.083333333333333	0.37294117647059	0.4801 0.8769
0.083333333333333	0.37794117647059	0.4295 0.9028
0.083333333333333	0.38294117647059	0.3775 0.9257
0.083333333333333	0.38794117647059	0.3242 0.9456
0.083333333333333	0.39294117647059	0.2699 0.9625
0.083333333333333	0.39794117647059	0.2147 0.9763
0.083333333333333	0.40294117647059	0.1588 0.9870
0.083333333333333	0.40794117647059	0.1024 0.9944
0.083333333333333	0.41294117647059	0.0456 0.9986
0.083333333333333	0.41794117647059	-0.0114 0.9996
0.083333333333333	0.42294117647059	-0.0683 0.9973
0.083333333333333	0.42794117647059	-0.1251 0.9918
0.083333333333333	0.43294117647059	-0.1815 0.9831
0.083333333333333	0.43794117647059	-0.2373 0.9711
0.083333333333333	0.44294117647059	-0.2923 0.9560
0.083333333333333	0.44794117647059	-0.3465 0.9378
0.083333333333333	0.45294117647059	-0.3995 0.9165
0.083333333333333	0.45794117647059	-0.4513 0.8921
0.083333333333333	0.46294117647059	-0.5016 0.8648
0.083333333333333	0.46794117647059	-0.5503 0.8347
0.083333333333333	0.47294117647059	-0.5973 0.8018
0.083333333333333	0.47794117647059	-0.6423 0.7663
0.083333333333333	0.48294117647059	-0.6852 0.7282
0.083333333333333	0.48794117647059	-0.7259 0.6877
0.083333333333333	0.49294117647059	-0.7642 0.6449
0.083333333333333	0.49794117647059	-0.8000 0.5999
0.083333333333333	0.50294117647059	-0.8332 0.5529
0.083333333333333	0.50794117647059	-0.8636 0.5040
0.083333333333333	0.51294117647059	-0.8913 0.4534
0.083333333333333	0.51794117647059	-0.9159 0.4013
0.083333333333333	0.52294117647059	-0.9376 0.3478
0.083333333333333	0.52794117647059	-0.9561 0.2931
0.083333333333333	0.53294117647059	-0.9714 0.2373
0.083333333333333	0.53794117647059	-0.9835 0.1808
0.083333333333333	0.54294117647059	-0.9923 0.1235
0.083333333333333	0.54794117647059	-0.9978 0.0658
0.083333333333333	0.55294117647059	-1.0000 0.0078
0.083333333333333	0.55794117647059	-0.9987 -0.0502
0.083333333333333	0.56294117647059	-0.9941 -0.1082
0.083333333333333	0.56794117647059	-0.9861 -0.1658
0.083333333333333	0.57294117647059	-0.9748 -0.2230
0.083333333333333	0.57794117647059	-0.9601 -0.2794
0.083333333333333	0.58294117647059	-0.9421 -0.3350
0.083333333333333	0.58794117647059	-0.9209 -0.3895
0.083333333333333	0.59294117647059	-0.8965 -0.4427
0.083333333333333	0.59794117647059	-0.8690 -0.4944
0.091666666666667	0.35294117647059	0.6502 0.7594
0.091666666666667	0.35794117647059	0.6057 0.7953
0.091666666666667	0.36294117647059	0.5592 0.8286
0.091666666666667	0.36794117647059	0.5109 0.8592
0.091666666666667	0.37294117647059	0.4609 0.8870
0.091666666666667	0.37794117647059	0.4093 0.9119
0.091666666666667	0.38294117647059	0.3564 0.9338
0.091666666666667	0.38794117647059	0.3024 0.9527
0.091666666666667	0.39294117647059	0.2472 0.9685
0.091666666666667	0.39794117647059	0.1913 0.9811
0.091666666666667	0.40294117647059	0.1347 0.9904
0.091666666666667	0.40794117647059	0.0776 0.9965
0.091666666666667	0.41294117647059	0.0202 0.9993
0.091666666666667	0.41794117647059	-0.0373 0.9989
0.091666666666667	0.42294117647059	-0.0946 0.9951
0.091666666666667	0.42794117647059	-0.1518 0.9880
0.091666666666667	0.43294117647059	-0.2084 0.9776
0.091666666666667	0.43794117647059	-0.2644 0.9640
0.091666666666667	0.44294117647059	-0.3196 0.9472
0.091666666666667	0.44794117647059	-0.3737 0.9272
0.091666666666667	0.45294117647059	-0.4267 0.9041
0.091666666666667	0.45794117647059	-0.4782 0.8779
0.091666666666667	0.46294117647059	-0.5282 0.8488
0.091666666666667	0.46794117647059	-0.5765 0.8168
0.091666666666667	0.47294117647059	-0.6229 0.7820
0.091666666666667	0.47794117647059	-0.6672 0.7446
0.091666666666667	0.48294117647059	-0.7093 0.7046
0.091666666666667	0.48794117647059	-0.7491 0.6622
0.091666666666667	0.49294117647059	-0.7864 0.6176
0.091666666666667	0.49794117647059	-0.8210 0.5707
0.091666666666667	0.50294117647059	-0.8529 0.5219
0.091666666666667	0.50794117647059	-0.8819 0.4713
0.091666666666667	0.51294117647059	-0.9080 0.4189
0.091666666666667	0.51794117647059	-0.9309 0.3651
0.091666666666667	0.52294117647059	-0.9507 0.3100
0.091666666666667	0.52794117647059	-0.9673 0.2537
0.091666666666667	0.53294117647059	-0.9805 0.1965
0.091666666666667	0.53794117647059	-0.9904 0.1385
0.091666666666667	0.54294117647059	-0.9968 0.0800
0.091666666666667	0.54794117647059	-0.9998 0.0211
0.091666666666667	0.55294117647059	-0.9992 -0.0380
