#Parameters = {P=600; R=140; deta_h=25; eps_Al2O3=1; eps_substrate=1; h=750; phi=0; theta=0}
#"Frequency / THz"	"SZmin(1),Zmax(1) [Mag]"	"SZmin(1),Zmax(1) [Pha in deg.]"
#---------------------------------------------------------------------------
200.00000000000	0.99070188731400	31.192420949650
200.10000000000	0.99047041917069	30.384316817960
200.20000000000	0.99022688427031	29.575835223725
200.30000000000	0.98997199102819	28.766917389778
200.40000000000	0.98970646175701	27.957501096125
200.50000000000	0.98943103334889	27.147520478295
200.60000000000	0.98914645801860	26.336905809897
200.70000000000	0.98885350411138	25.525583267893
200.80000000000	0.98855295698285	24.713474679104
200.90000000000	0.98824561995505	23.900497246101
201.00000000000	0.98793231535767	23.086563250647
201.10000000000	0.98761388566043	22.271579732567
201.20000000000	0.98729119470570	21.455448141553
201.30000000000	0.98696512905174	20.638063959612
201.40000000000	0.98663659943550	19.819316291049
201.50000000000	0.98630654236729	18.999087416821
201.60000000000	0.98597592187312	18.177252310129
201.70000000000	0.98564573139724	17.353678108920
201.80000000000	0.98531699587880	16.528223541326
201.90000000000	0.98499077403015	15.700738299524
202.00000000000	0.98466816082469	14.871062356233
202.10000000000	0.98435029022990	14.039025219088
202.20000000000	0.98403833819981	13.204445115697
202.30000000000	0.98373352595932	12.367128103318
202.40000000000	0.98343712360533	11.526867094922
202.50000000000	0.98315045405645	10.683440794164
202.60000000000	0.98287489737579	9.8366125297075
202.70000000000	0.98261189549592	8.9861289794100
202.80000000000	0.98236295736344	8.1317187737229
202.90000000000	0.98212966451590	7.2730909667538
203.00000000000	0.98191367708238	6.4099333622160
203.10000000000	0.98171674017637	5.5419106805558
203.20000000000	0.98154069061211	4.6686625518257
203.30000000000	0.98138746381857	3.7898013167094
203.40000000000	0.98125910074696	2.9049096155538
203.50000000000	0.98115775446957	2.0135377409548
203.60000000000	0.98108569602070	1.1152007235741
203.70000000000	0.98104531886001	0.20937511171588
203.80000000000	0.98103914112024	-0.70450460780000
203.90000000000	0.98106980455134	-1.6270500191491
204.00000000000	0.98114006880348	-2.5589233161672
204.10000000000	0.98125279943819	-3.5008425059786
204.20000000000	0.98141094787135	-4.4535874621327
204.30000000000	0.98161752141557	-5.4180070728028
204.40000000000	0.98187554179460	-6.3950278007740
204.50000000000	0.98218799105862	-7.3856640476479
204.60000000000	0.98255774477568	-8.3910307858498
204.70000000000	0.98298749370136	-9.4123589714469
204.80000000000	0.98347965659392	-10.451014266260
204.90000000000	0.98403628805472	-11.508519562332
205.00000000000	0.98465898555831	-12.586581720270
205.10000000000	0.98534879846253	-13.687122825542
205.20000000000	0.98610613813636	-14.812316182439
205.30000000000	0.98693068220573	-15.964627275616
205.40000000000	0.98782125771622	-17.146860102147
205.50000000000	0.98877567868103	-18.362209660887
205.60000000000	0.98979050422363	-19.614321982877
205.70000000000	0.99086067491512	-20.907363843405
205.80000000000	0.99197897666479	-22.246105140749
205.90000000000	0.99313527189521	-23.636017788155
206.00000000000	0.99431542384033	-25.083395814940
206.10000000000	0.99549981801348	-26.595502241056
206.20000000000	0.99666135085546	-28.180749238244
206.30000000000	0.99776270466466	-29.848919190119
206.40000000000	0.99875265420054	-31.611435533200
206.50000000000	0.99956104649154	-33.481693615019
206.60000000000	1.0000000000000	-35.475462958716
206.70000000000	1.0000000000000	-37.611372650662
206.80000000000	0.99974896915563	-39.911489817958
206.90000000000	0.99845129158636	-42.401994991939
207.00000000000	0.99598693899842	-45.113943278315
207.10000000000	0.99189964142159	-48.084069141328
207.20000000000	0.98556853709726	-51.355532588942
207.30000000000	0.97615412062492	-54.978395838190
207.40000000000	0.96253452997174	-59.009435243325
207.50000000000	0.94324089162442	-63.510607617285
207.60000000000	0.91641456169554	-68.545109793702
207.70000000000	0.87983291845077	-74.169614561074
207.80000000000	0.83108035005891	-80.421311628291
207.90000000000	0.76795558616257	-87.299589619612
208.00000000000	0.68915463359097	-94.745447205529
208.10000000000	0.59509443348836	-102.62674216147
208.20000000000	0.48848816763335	-110.74072150077
208.30000000000	0.37419159196307	-118.84086530408
208.40000000000	0.25817740635025	-126.68111879414
208.50000000000	0.14609598300419	-134.05437167817
208.60000000000	0.042153670835963	-140.72997057933
208.70000000000	0.051283492783387	32.701496095348
208.80000000000	0.13345897922556	27.239075515078
208.90000000000	0.20472551153441	22.281180108374
209.00000000000	0.26604478917127	17.838878174030
209.10000000000	0.31862303401346	13.857278730460
209.20000000000	0.36368854149727	10.277108523794
209.30000000000	0.40237737602545	7.0430372523352
209.40000000000	0.43568712682539	4.1060153640238
209.50000000000	0.46446828242069	1.4236677645402
209.60000000000	0.48943386256261	-1.0401122839937
209.70000000000	0.51117629317873	-3.3158744846266
209.80000000000	0.53018581039931	-5.4293926562204
209.90000000000	0.54686772968920	-7.4024071843246
210.00000000000	0.56155754798390	-9.2532849280145
210.10000000000	0.57453366013924	-10.997585035852
210.20000000000	0.58602783963736	-12.648534289782
210.30000000000	0.59623377272242	-14.217421848752
210.40000000000	0.60531396292598	-15.713925044225
210.50000000000	0.61340530130079	-17.146377552181
210.60000000000	0.62062355788461	-18.521990060338
210.70000000000	0.62706700688762	-19.847032081772
210.80000000000	0.63281935833350	-21.126982128076
210.90000000000	0.63795213469286	-22.366652168844
211.00000000000	0.64252660276435	-23.570291207411
211.10000000000	0.64659534817397	-24.741671893088
211.20000000000	0.65020356158081	-25.884163348542
211.30000000000	0.65339009116938	-27.000792793119
211.40000000000	0.65618830452589	-28.094298064723
211.50000000000	0.65862679390126	-29.167172762765
211.60000000000	0.66072995163357	-30.221705434664
211.70000000000	0.66251843671664	-31.260013993528
211.80000000000	0.66400954881919	-32.284076373413
211.90000000000	0.66521752220988	-33.295758292018
212.00000000000	0.66615374880493	-34.296838892366
212.10000000000	0.66682693674064	-35.289034970580
212.20000000000	0.66724320832117	-36.274024464064
212.30000000000	0.66740613874891	-37.253469872880
212.40000000000	0.66731673455991	-38.229042318808
212.50000000000	0.66697334799000	-39.202447015961
212.60000000000	0.66637152038993	-40.175451041512
212.70000000000	0.66550374403449	-41.149914467127
212.80000000000	0.66435912688994	-42.127826159005
212.90000000000	0.66292293863999	-43.111345903584
213.00000000000	0.66117600784116	-44.102855006172
213.10000000000	0.65909392848465	-45.105018199163
213.20000000000	0.65664601798897	-46.120860672197
213.30000000000	0.65379394546332	-47.153865430602
213.40000000000	0.65048991544225	-48.208098203899
213.50000000000	0.64667424263745	-49.288370080472
213.60000000000	0.64227207863644	-50.400452443066
213.70000000000	0.63718893719947	-51.551365442573
213.80000000000	0.63130448617809	-52.749771533812
213.90000000000	0.62446378861735	-54.006521812288
214.00000000000	0.61646470829900	-55.335429044874
214.10000000000	0.60703940959009	-56.754384545590
214.20000000000	0.59582652290522	-58.287009597200
214.30000000000	0.58232812196407	-59.965161009626
214.40000000000	0.56584117942414	-61.832843849420
214.50000000000	0.54534458412126	-63.952522487315
214.60000000000	0.51930571959903	-66.415674612760
214.70000000000	0.48533534534865	-69.361157699358
214.80000000000	0.43954482711625	-73.008546162711
214.90000000000	0.37530302387397	-77.721068368451
215.00000000000	0.28080627169087	-84.126624179614
215.10000000000	0.13478188712204	-93.327685615079
215.20000000000	0.096645893475940	72.549094775981
215.30000000000	0.43337236958088	51.822682837834
215.40000000000	0.77607408186555	25.951748890558
215.50000000000	0.95811340441073	2.8421784281385
215.60000000000	0.99977567915469	-13.267497615424
215.70000000000	0.98835514659219	-23.844360650934
215.80000000000	0.96455602380870	-31.039384803741
215.90000000000	0.94066951508359	-36.217536604217
216.00000000000	0.91964909996525	-40.146467539267
216.10000000000	0.90179087049818	-43.263288575135
216.20000000000	0.88671732426873	-45.827780716148
216.30000000000	0.87394736874612	-48.001651312069
216.40000000000	0.86304906992623	-49.889940947617
216.50000000000	0.85366889917528	-51.563483661790
216.60000000000	0.84552616914226	-53.071621814430
216.70000000000	0.83839979451239	-54.449706210602
216.80000000000	0.83211537154200	-55.723689457327
216.90000000000	0.82653452626833	-56.913035327235
217.00000000000	0.82154663131579	-58.032617523715
217.10000000000	0.81706250387061	-59.093992363982
217.20000000000	0.81300964121574	-60.106272345066
217.30000000000	0.80932861477279	-61.076738656298
217.40000000000	0.80597032776701	-62.011278944908
217.50000000000	0.80289391564890	-62.914705636823
217.60000000000	0.80006512635761	-63.790991052100
217.70000000000	0.79745506079252	-64.643443552357
217.80000000000	0.79503918554116	-65.474841235308
217.90000000000	0.79279655292664	-66.287534623092
218.00000000000	0.79070918014591	-67.083526403364
218.10000000000	0.78876155143228	-67.864533979354
218.20000000000	0.78694021607471	-68.632038995411
218.30000000000	0.78523346167579	-69.387326891271
218.40000000000	0.78363104688587	-70.131518748237
218.50000000000	0.78212398147339	-70.865597122722
218.60000000000	0.78070434431587	-71.590427150044
218.70000000000	0.77936513195847	-72.306773898166
218.80000000000	0.77810013195948	-73.015316726121
218.90000000000	0.77690381644936	-73.716661233258
219.00000000000	0.77577125226337	-74.411349258099
219.10000000000	0.77469802473299	-75.099867288431
219.20000000000	0.77368017278962	-75.782653569679
219.30000000000	0.77271413348128	-76.460104140859
219.40000000000	0.77179669435662	-77.132577982399
219.50000000000	0.77092495245298	-77.800401424816
219.60000000000	0.77009627885029	-78.463871939319
219.70000000000	0.76930828793464	-79.123261409308
219.80000000000	0.76855881066143	-79.778818963991
219.90000000000	0.76784587122779	-80.430773441151
220.00000000000	0.76716766666052	-81.079335534626
220.10000000000	0.76652254890594	-81.724699672722
220.20000000000	0.76590900907325	-82.367045666209
220.30000000000	0.76532566353720	-83.006540158321
220.40000000000	0.76477124165069	-83.643337904071
220.50000000000	0.76424457485537	-84.277582901959
220.60000000000	0.76374458700936	-84.909409397645
220.70000000000	0.76327028577737	-85.538942776271
220.80000000000	0.76282075495058	-86.166300357633
220.90000000000	0.76239514758200	-86.791592106402
221.00000000000	0.76199267983883	-87.414921267852
221.10000000000	0.76161262548665	-88.036384938112
221.20000000000	0.76125431093156	-88.656074576725
221.30000000000	0.76091711075589	-89.274076468261
221.40000000000	0.76060044369181	-89.890472138838
221.50000000000	0.76030376898377	-90.505338732650
221.60000000000	0.76002658309704	-91.118749352939
221.70000000000	0.75976841673501	-91.730773371319
221.80000000000	0.75952883213200	-92.341476708839
221.90000000000	0.75930742059294	-92.950922091800
222.00000000000	0.75910380025396	-93.559169284944
222.10000000000	0.75891761404154	-94.166275304355
222.20000000000	0.75874852781000	-94.772294612117
222.30000000000	0.75859622863969	-95.377279294549
222.40000000000	0.75846042327996	-95.981279225643
222.50000000000	0.75834083672292	-96.584342217118
222.60000000000	0.75823721089556	-97.186514156389
222.70000000000	0.75814930345878	-97.787839133580
222.80000000000	0.75807688670358	-98.388359558593
222.90000000000	0.75801974653532	-98.988116269154
223.00000000000	0.75797768153806	-99.587148630649
223.10000000000	0.75795050211169	-100.18549462848
223.20000000000	0.75793802967543	-100.78319095358
223.30000000000	0.75794009593189	-101.38027308175
223.40000000000	0.75795654218625	-101.97677534724
223.50000000000	0.75798721871597	-102.57273101116
223.60000000000	0.75803198418668	-103.16817232508
223.70000000000	0.75809070511031	-103.76313059029
223.80000000000	0.75816325534192	-104.35763621299
223.90000000000	0.75824951561214	-104.95171875582
224.00000000000	0.75834937309219	-105.54540698592
224.10000000000	0.75846272098889	-106.13872891995
224.20000000000	0.75858945816727	-106.73171186611
224.30000000000	0.75872948879848	-107.32438246355
224.40000000000	0.75888272203120	-107.91676671930
224.50000000000	0.75904907168453	-108.50889004291
224.60000000000	0.75922845596073	-109.10077727894
224.70000000000	0.75942079717644	-109.69245273760
224.80000000000	0.75962602151072	-110.28394022341
224.90000000000	0.75984405876885	-110.87526306232
225.00000000000	0.76007484216064	-111.46644412718
225.10000000000	0.76031830809211	-112.05750586179
225.20000000000	0.76057439596962	-112.64847030355
225.30000000000	0.76084304801552	-113.23935910493
225.40000000000	0.76112420909451	-113.83019355366
225.50000000000	0.76141782654984	-114.42099459191
225.60000000000	0.76172385004874	-115.01178283439
225.70000000000	0.76204223143640	-115.60257858553
225.80000000000	0.76237292459782	-116.19340185576
225.90000000000	0.76271588532705	-116.78427237692
226.00000000000	0.76307107120328	-117.37520961694
226.10000000000	0.76343844147328	-117.96623279375
226.20000000000	0.76381795693978	-118.55736088855
226.30000000000	0.76420957985527	-119.14861265834
226.40000000000	0.76461327382102	-119.74000664800
226.50000000000	0.76502900369081	-120.33156120164
226.60000000000	0.76545673547911	-120.92329447356
226.70000000000	0.76589643627332	-121.51522443859
226.80000000000	0.76634807414999	-122.10736890208
226.90000000000	0.76681161809445	-122.69974550933
227.00000000000	0.76728703792388	-123.29237175472
227.10000000000	0.76777430421342	-123.88526499034
227.20000000000	0.76827338822518	-124.47844243434
227.30000000000	0.76878426183993	-125.07192117891
227.40000000000	0.76930689749125	-125.66571819788
227.50000000000	0.76984126810203	-126.25985035411
227.60000000000	0.77038734702311	-126.85433440648
227.70000000000	0.77094510797390	-127.44918701672
227.80000000000	0.77151452498491	-128.04442475590
227.90000000000	0.77209557234189	-128.64006411068
228.00000000000	0.77268822453173	-129.23612148940
228.10000000000	0.77329245618963	-129.83261322788
228.20000000000	0.77390824204784	-130.42955559505
228.30000000000	0.77453555688556	-131.02696479837
228.40000000000	0.77517437547993	-131.62485698908
228.50000000000	0.77582467255830	-132.22324826731
228.60000000000	0.77648642275128	-132.82215468695
228.70000000000	0.77715960054681	-133.42159226042
228.80000000000	0.77784418024509	-134.02157696332
228.90000000000	0.77854013591411	-134.62212473888
229.00000000000	0.77924744134609	-135.22325150232
229.10000000000	0.77996607001442	-135.82497314510
229.20000000000	0.78069599503113	-136.42730553902
229.30000000000	0.78143718910507	-137.03026454026
229.40000000000	0.78218962450030	-137.63386599327
229.50000000000	0.78295327299515	-138.23812573460
229.60000000000	0.78372810584146	-138.84305959665
229.70000000000	0.78451409372421	-139.44868341128
229.80000000000	0.78531120672152	-140.05501301346
229.90000000000	0.78611941426475	-140.66206424469
230.00000000000	0.78693868509893	-141.26985295650
230.10000000000	0.78776898724335	-141.87839501380
230.20000000000	0.78861028795225	-142.48770629821
230.30000000000	0.78946255367567	-143.09780271135
