#Parameters = {P=600; R=140; deta_h=25; eps_Al2O3=1; eps_substrate=1; h=750; phi=0; theta=0}
#"Frequency / THz"	"SZmin(1),Zmax(1) [Mag]"	"SZmin(1),Zmax(1) [Pha in deg.]"
#---------------------------------------------------------------------------
200.00000000000	0.83335239962489	90.934442483311
200.10000000000	0.83693430738791	90.062737520195
200.20000000000	0.84046445115170	89.193101779799
200.30000000000	0.84394347585830	88.325486477323
200.40000000000	0.84737200443170	87.459844834604
200.50000000000	0.85075063869129	86.596132013310
200.60000000000	0.85407996024034	85.734305050535
200.70000000000	0.85736053132996	84.874322796675
200.80000000000	0.86059289569911	84.016145855482
200.90000000000	0.86377757939106	83.159736526161
201.00000000000	0.86691509154671	82.305058747431
201.10000000000	0.87000592517547	81.452078043432
201.20000000000	0.87305055790381	80.600761471406
201.30000000000	0.87604945270226	79.751077571053
201.40000000000	0.87900305859110	78.902996315488
201.50000000000	0.88191181132525	78.056489063717
201.60000000000	0.88477613405877	77.211528514573
201.70000000000	0.88759643798934	76.368088662030
201.80000000000	0.89037312298326	75.526144751843
201.90000000000	0.89310657818119	74.685673239450
202.00000000000	0.89579718258509	73.846651749076
202.10000000000	0.89844530562682	73.009059034001
202.20000000000	0.90105130771861	72.172874937917
202.30000000000	0.90361554078583	71.338080357356
202.40000000000	0.90613834878245	70.504657205120
202.50000000000	0.90862006818944	69.672588374688
202.60000000000	0.91106102849646	68.841857705548
202.70000000000	0.91346155266724	68.012449949424
202.80000000000	0.91582195758883	67.184350737370
202.90000000000	0.91814255450512	66.357546547672
203.00000000000	0.92042364943486	65.532024674559
203.10000000000	0.92266554357457	64.707773197669
203.20000000000	0.92486853368654	63.884780952254
203.30000000000	0.92703291247211	63.063037500094
203.40000000000	0.92915896893082	62.242533101091
203.50000000000	0.93124698870526	61.423258685530
203.60000000000	0.93329725441230	60.605205826969
203.70000000000	0.93531004596065	59.788366715755
203.80000000000	0.93728564085520	58.972734133127
203.90000000000	0.93922431448826	58.158301425900
204.00000000000	0.94112634041812	57.345062481708
204.10000000000	0.94299199063491	56.533011704789
204.20000000000	0.94482153581435	55.722143992287
204.30000000000	0.94661524555929	54.912454711074
204.40000000000	0.94837338862961	54.103939675061
204.50000000000	0.95009623316041	53.296595122985
204.60000000000	0.95178404686896	52.490417696665
204.70000000000	0.95343709725063	51.685404419718
204.80000000000	0.95505565176383	50.881552676700
204.90000000000	0.95663997800452	50.078860192687
205.00000000000	0.95819034387031	49.277325013268
205.10000000000	0.95970701771439	48.476945484942
205.20000000000	0.96119026848971	47.677720235911
205.30000000000	0.96264036588345	46.879648157253
205.40000000000	0.96405758044217	46.082728384468
205.50000000000	0.96544218368777	45.286960279386
205.60000000000	0.96679444822464	44.492343412429
205.70000000000	0.96811464783809	43.698877545208
205.80000000000	0.96940305758444	42.906562613457
205.90000000000	0.97065995387295	42.115398710287
206.00000000000	0.97188561453988	41.325386069751
206.10000000000	0.97308031891486	40.536525050705
206.20000000000	0.97424434787989	39.748816120969
206.30000000000	0.97537798392127	38.962259841760
206.40000000000	0.97648151117451	38.176856852403
206.50000000000	0.97755521546275	37.392607855292
206.60000000000	0.97859938432870	36.609513601104
206.70000000000	0.97961430706057	35.827574874254
206.80000000000	0.98060027471202	35.046792478567
206.90000000000	0.98155758011663	34.267167223170
207.00000000000	0.98248651789694	33.488699908579
207.10000000000	0.98338738446845	32.711391312979
207.20000000000	0.98426047803883	31.935242178679
207.30000000000	0.98510609860250	31.160253198718
207.40000000000	0.98592454793094	30.386425003630
207.50000000000	0.98671612955905	29.613758148327
207.60000000000	0.98748114876758	28.842253099105
207.70000000000	0.98821991256219	28.071910220742
207.80000000000	0.98893272964922	27.302729763677
207.90000000000	0.98961991040846	26.534711851245
208.00000000000	0.99028176686322	25.767856466959
208.10000000000	0.99091861264802	25.002163441802
